Gene,log2FoldChange,Foldchange_pair_1,Foldchange_pair_2,Foldchange_pair_3,Foldchange_pair_4,Foldchange_pair_5,Foldchange_pair_6,Foldchange_pair_7
ENSG00000003402,0.573080197,0.839082241381199,0.4623121471652,0.404697711061699,0.9909900974086,-0.3903493690344,0.157971530188799,0.065486045447999
ENSG00000003436,-1.601096683,-3.09828409527675,0.3458146479175,-3.39385517618029,-1.1903793104767,-1.1023251973636,-2.69448778343608,-2.71782720137742
ENSG00000003509,-0.574866741,-0.385520107205028,-0.09523074499438,-0.641841760238639,-0.364508698129089,-0.51834305915634,-0.555803668351841,-0.497858955539881
ENSG00000003756,-0.496934705,-0.1626857890436,-0.6130862538517,-0.592681174074501,-0.2520752707567,-0.3397346117201,-0.4544708153567,-0.2408237978755
ENSG00000003987,-1.40393671,-1.31541417396924,-1.10776097024615,-1.93699555401651,-2.03699267316299,-0.3386881144901,-1.15646020359559,-0.299957894923931
ENSG00000003989,-4.612787969,-5.30788959650915,-4.71514236215092,-4.06818920795123,-3.16085355712883,-3.606274652973,-3.83896468670493,-1.8508563898814
ENSG00000004142,-1.004280093,-1.0035740761232,-0.208111595242899,-0.918806947263901,-0.7268850843321,-0.7988971231346,-0.9933514348612,-0.749777307864699
ENSG00000004455,-0.737888416,-0.7231873399757,-0.763811300793199,-1.1964325628398,-0.765447754138201,-0.1486924643007,-0.683890678529801,-0.049559789028299
ENSG00000004468,-2.30491675,-1.27221709716203,-2.59279585092832,-2.95380046656045,2.19491469084733,-1.54710508605166,-1.33987352743825,-2.24050611273562
ENSG00000004534,-0.70412688,-0.0485578573103,-0.5325104143391,-0.622676771644,-0.6503936755671,-0.691739808266,-0.6608485116864,-0.576706407625
ENSG00000004766,0.818971781,0.241247091141791,0.808370195621421,0.301195860306489,0.759291681690129,1.14604305345752,0.83170833884032,-0.046665538848151
ENSG00000004779,-0.784910895,-0.99610792344796,0.490562293724999,-1.35497673313628,0.329756818513381,-0.77012066399805,-1.11158622648617,-1.01533836175248
ENSG00000004799,-2.606670931,-2.69718562874115,-1.7814481956192,-3.71404850361253,-0.626299797597399,-3.02804395192277,-2.07888152907634,-2.47340545066
ENSG00000004864,-2.592337175,-1.8674715743894,-1.2641520277772,-2.4932750547661,-1.5489491523992,-1.8197164775323,-2.09858661351013,-2.61133470166479
ENSG00000004866,-0.944237272,-0.953949688911051,-0.167877061812991,-1.37269044666926,-0.06675042860625,-0.77016651405571,-0.69994789559215,-1.26924537993188
ENSG00000004939,-4.317973763,0.63377938390579,-5.35019690680701,-3.98502197228971,-0.14218043647803,0.77362689744703,-0.59523457800345,0.02147530457401
ENSG00000004948,1.760070853,1.85759338013305,-1.91649142099601,0.837436470274167,2.71454577616512,2.24848244517181,0.39199425419313,0.95705728324235
ENSG00000004975,0.887439895,0.601229784615249,1.31747680449826,0.92893814390462,0.121207625572199,0.288226494709422,0.566436949599069,0.727961473203401
ENSG00000005001,4.137979411,3.63820606899996,2.66609050754516,4.15714161523766,4.00989906309707,4.15122783377207,2.37788516885591,3.1122665144839
ENSG00000005020,1.12474314,0.532156514291311,1.60980013424268,-0.218871925871339,1.40843833563771,1.87553515763065,0.798435002154811,-0.58806104020994
ENSG00000005059,1.4878081,0.19319143983754,1.29840053207624,1.39848236939416,1.97018626646503,1.56512688717445,0.735215238203081,0.04217178030648
ENSG00000005073,4.164885268,-0.02711107846606,-0.00404754561392,1.59559908675378,1.3525676363185,0.79045047052122,-0.0176673459055,0.00577424476984
ENSG00000005102,2.682523718,2.04367671514568,2.58946856850356,2.88761253441363,2.23545134427701,0.76639788353864,3.58213554532417,-0.52604407347607
ENSG00000005156,0.505314314,0.33090460298585,0.30075791114203,0.22274630317734,0.234191129392579,0.34933171779266,0.771567460445389,0.48216442955964
ENSG00000005189,1.441928788,2.22882285916971,0.17478362448579,-0.36284900654136,0.33323668362095,0.19543772619826,0.37513991888103,-0.34905360957064
ENSG00000005238,0.82936728,0.59223475608291,0.994668125642951,0.57525381250525,0.958438384976761,0.71616941770281,0.675109225934561,-0.55608002665385
ENSG00000005243,-1.358905248,-0.47065857833438,-0.617040750242331,-2.04720907069275,-0.2922323502944,-2.60120409682114,-0.730175339924591,-2.42475937720305
ENSG00000005381,-4.093575251,-2.02741112737439,-3.99029921012567,-4.47007380193181,-1.36070837933844,-1.12979532988168,0.33019011754888,-2.17531573658622
ENSG00000005421,-6.171884719,-5.92797303759994,-5.2914048256639,-6.71956284928073,-3.06112053088176,-4.4181068267564,-6.5791797381687,-5.56950069080894
ENSG00000005436,-1.031186114,-0.7438280968185,-0.324580875842669,-0.799037291474061,-1.24929912579754,-0.722051775693,-0.44893185680664,-1.08229372524039
ENSG00000005448,2.364055494,1.21912239500335,1.7224573134622,2.51941519922999,1.6118296532419,1.66725752715058,1.79876916616962,1.31460621677792
ENSG00000005471,-6.232314775,-5.32680397130115,-4.55618895540711,-5.51927429627867,-2.6254829206011,-5.53379249460853,-6.19929209802938,-5.42236987608639
ENSG00000005513,1.990962146,1.88015039004952,0.53269844178272,1.62602681147472,2.32960786547432,0.44597684675309,-0.13367658695034,1.68768610945989
ENSG00000005700,-1.21972373,-0.5006181573655,-1.11004410766062,-0.921092234736001,-0.97354734034405,-1.0780157001228,-0.99814869858063,-1.03608196731094
ENSG00000005812,-0.745223892,-0.355349531408601,-1.70913618430011,-0.658037848698591,-0.09416247677971,0.07682179446287,-0.82704549648717,-0.6657340361502
ENSG00000005844,-1.796675501,-0.961243661784721,-1.18657825028085,-2.09622626353205,-1.60815116463974,-1.60744058938894,-0.89614996650573,-1.76784873781521
ENSG00000005882,-1.669711736,-0.76433705648447,-1.03849624472323,-1.89285777876999,-1.15861962626518,-1.95251499752806,-0.45690770132995,-1.5071568105773
ENSG00000005884,5.436556832,1.49503568866913,5.60023474883085,4.8173591433315,4.84068650058193,3.97768885405402,3.0928796385965,1.49882148056061
ENSG00000005961,1.009031676,0.46772001925828,0.08705307956442,2.13108734602152,0.4119709492978,-0.11581075071081,1.09572557688909,0.55748250825918
ENSG00000005981,-2.792181322,-1.52905094012263,-4.15128922982796,-3.0330712044941,-1.09743923060148,-1.37265633919101,-1.94091853191403,-4.81871450774345
ENSG00000006016,1.310222481,0.64966570984782,1.70967096153002,2.10295389246565,0.13667843389947,1.28185148966023,0.622219586751299,0.33889954595029
ENSG00000006025,2.174926764,1.41123287071308,2.41099241060678,1.14437366445553,1.90849491937972,2.11529121200091,1.43106511560733,0.60912043045478
ENSG00000006042,1.225003293,-0.27842937813222,1.323492756594,0.42277421168898,0.30385617368087,0.969578284732361,1.85247213907657,1.43937750144347
ENSG00000006047,-1.682391776,-1.89923924143621,-2.72801826284122,-2.88330541709936,1.55774523243256,-3.93900177601719,-3.19737665280856,-1.63009699195099
ENSG00000006118,5.400731446,4.59381729463976,3.46723787491776,4.28159551681487,3.81158914711405,4.42437002436131,4.10506346079633,2.91239569362755
ENSG00000006125,1.216705255,0.6181020703836,1.043413225933,0.945903775041899,1.1612249979842,0.7803858324649,0.886578477939,0.929213085709501
ENSG00000006210,1.4255688,2.10288436026913,1.43310355989712,0.98915002078491,2.14308288475193,-1.2531360083434,1.2492269287192,0.328146855768679
ENSG00000006282,1.070173835,0.829174962850299,1.2061429473599,1.3911373179654,0.7535297123682,0.545836151381799,0.8546189553565,0.4578606735442
ENSG00000006283,4.36685569,3.02301018728754,-0.38772610122807,4.24015377304374,3.67289396572603,1.18071072654475,3.67452803354688,0.85768817799652
ENSG00000006327,1.064489601,0.216078682623699,1.0378263988314,1.18324440441042,0.4307362928883,0.676633205576501,0.413305292135,4.17180687806384
ENSG00000006451,0.979825994,0.34137205731488,1.04282894048421,0.05987664223829,1.23894864452852,1.23480918676103,0.423825824978699,0.22392459463428
ENSG00000006453,0.720275241,-0.383028253735949,1.0111701895385,0.5219927926682,0.570871782732,0.683752252386901,-0.2845785173743,0.949966063208809
ENSG00000006459,-1.70577838,-1.18104668992688,-1.88054112783884,-1.95060986659547,-0.262726024378901,-1.76040788028319,-1.00182849609248,-0.685911714364069
ENSG00000006468,1.424043516,2.20568172429016,-0.37619007322469,-0.150761954700751,1.22602753813709,1.13415902454892,1.92839227878821,-0.78602084406215
ENSG00000006534,1.863866453,0.484426760353851,1.39973167807682,0.83686310472112,2.39377161772966,2.45758197895285,0.302172733838079,1.23313091810504
ENSG00000006555,1.172989171,-1.06219325528768,0.07075868394498,1.40251996957342,1.76977239489893,1.42631941838828,-0.67676279565373,1.76758071680288
ENSG00000006576,0.8309059,0.856374470113559,0.683610279621039,0.61158102678854,-0.08931056034853,0.993353355441242,1.04112799133487,-0.09172038027252
ENSG00000006606,3.090797746,1.12249691985296,0.86069444762546,2.25488933289285,3.43053316230677,0.90924415724039,2.2022768959539,-0.905426085346657
ENSG00000006611,6.163732343,4.75179382844423,3.77289753927473,5.96445282728027,4.37151244435435,6.46756973528911,5.29977813095288,4.00878037436202
ENSG00000006638,-1.505631844,-0.47461631973311,-1.81710531697409,-1.51803589424631,-1.17485467963142,-1.5587188314737,-0.75539314458456,-1.1255664680536
ENSG00000006652,-0.75248607,-0.7305493137453,-0.3333700959867,-0.811011080794231,-0.6726180489313,-0.355969688887001,-0.536533568887389,-0.818249715008941
ENSG00000006704,1.40740515,0.347421762198209,1.66565270206798,1.65347459327628,0.864745942802491,0.811204377594619,1.51383060333033,0.566026621504021
ENSG00000006712,-0.557265674,-0.648738225973311,-0.77008020276954,-0.303492226841421,-0.327034537491429,-0.620418180737321,-0.38529418715239,-0.0161891031103
ENSG00000006715,1.672392817,0.908980442715199,1.261202424709,1.1703500127317,0.77440245321278,2.14269654357868,1.4692490445236,0.667882496775729
ENSG00000006740,2.12410222,1.73002783929735,-0.60816847436617,2.06616845037783,0.57202663110339,1.67810383380694,2.43963614230506,2.01370484731797
ENSG00000006747,3.007851877,1.60632444610353,1.05928052281595,0.93027928697388,2.38003259642688,4.14521276191034,0.24209399134068,0.71268555973848
ENSG00000006831,-1.218258742,-1.1536203199044,-1.1180865216037,-0.268905190920099,-1.0762781325262,-1.6857325120364,-0.751615515044401,-0.7197597984231
ENSG00000006837,0.738821856,0.08762007018731,0.80552014967937,-0.20863921995388,0.89718650337157,0.77028476810309,0.18502281978169,1.12076869125179
ENSG00000007001,-4.554501005,-6.25980346063974,-1.44520617781229,-1.95122770741745,-2.67465939243782,-1.71671937492746,-3.15044437084709,-4.78183623846428
ENSG00000007062,3.820601814,0.794888508963689,0.64948536465697,4.50773472734554,2.9573063948683,0.04569837420491,4.04641852854627,3.36714254027638
ENSG00000007168,0.497346886,0.421006823369,0.431147555454499,0.163510457100401,0.6086338460502,0.264984488199399,0.66878810987,0.085465531560301
ENSG00000007174,2.497698552,1.51547716363696,-0.84095653097547,2.74949505789117,2.78891646881964,0.36544267678137,2.2393826309645,0.07742528919649
ENSG00000007202,0.87360677,0.7355723910926,0.698353818705399,0.6768812193678,0.3422055062794,0.546679266569299,0.575517522739,0.9175140190519
ENSG00000007237,1.918005275,1.43677672626267,-0.458134794006488,1.24695174835964,1.02777498547369,0.45367304518826,1.8640137105153,2.5870648467976
ENSG00000007264,-1.297388637,-0.207900021130921,-1.22803482582675,-0.91254602001908,-0.64545489141859,-0.62445760012397,-1.28994823192019,-1.55709638993903
ENSG00000007306,9.572537275,9.11006904574318,4.42951801465414,9.49694232924188,3.78162596494215,-0.071726113322806,7.42991577409923,6.41919162127334
ENSG00000007312,-1.417792953,-0.47210071847189,-2.29752249382264,-1.52286087849042,-0.48021581777093,-1.15899201181556,-0.46086750576725,-1.4082614981502
ENSG00000007350,-3.008822655,-2.94708642062394,-1.9024286846189,-2.52377476083261,0.97787227012472,-2.12428805478427,0.03379259369293,-3.4311610297827
ENSG00000007376,0.794476628,0.683938256142321,1.03619475054669,0.412034705352829,0.39131730638217,1.08264140737378,0.140173479413539,0.41448795094843
ENSG00000007384,1.835376227,1.48808519054697,1.03746647320259,1.61513301876417,0.99694483949656,1.55258110551576,1.01193343294521,2.66017729678174
ENSG00000007541,0.795692956,0.3253045813995,1.8812588249855,0.2390738928771,0.5954153800936,0.2031425327365,0.4274265638473,0.4035665299181
ENSG00000007545,0.636991436,0.74391427147871,0.93010971593759,0.213977859280531,0.405760530373099,0.34022997421124,-0.106781728948,0.796452210204819
ENSG00000007908,-3.373703363,-4.30099774834201,-3.44270835671642,-2.73460636741298,-2.76964115394486,-2.96252208813573,-2.6408283789002,-0.69142201986949
ENSG00000007923,-0.734239749,-0.39133119900537,-0.07428495559053,-0.72575142997799,-0.229865190750189,-0.5941818855605,-1.27869462846934,-0.57719117715612
ENSG00000007933,-5.465487725,-4.1504292309536,-5.3755512220127,-6.02521278343848,-3.01619993770184,-5.74810220098229,-5.60871317009398,-6.04367223318055
ENSG00000007944,1.195967228,0.756380115415372,-0.116202529889311,0.110793691700302,1.37003904520533,1.18409832268378,1.72845542582071,1.0664467159275
ENSG00000007968,1.035699123,0.81894019999775,0.274364710209539,1.17152165159735,1.33461592025255,0.81216084316424,0.264810374699199,-0.082907642236051
ENSG00000008018,-1.227304205,-0.9958685865079,-0.608878291541501,-1.0541477339253,-0.511238641702301,-0.9614281702657,-1.169804844973,-1.0835275650408
ENSG00000008118,1.82789618,2.08564629081622,0.14186666940635,1.65000473186203,0.94793986429128,0.10970942378442,3.36917038837282,1.10227952112147
ENSG00000008128,-1.190388901,-0.69890046220973,-0.68760628235623,-0.840344078879649,-0.9849086382133,-1.89400903216906,-1.15253373924193,-0.382484821468809
ENSG00000008130,-1.892047191,-1.2836940853195,-1.0828550320157,-1.7026746448041,-1.3354949144261,-1.5939608041578,-1.8795102543698,-1.2520786084022
ENSG00000008226,-3.45591772,-3.21246838824474,-0.52602156713924,-3.07138944195617,-2.95518915416349,-3.7882399931134,-2.49592890586399,-0.40440790100849
ENSG00000008256,1.74034313,2.11006347339878,1.21890334727261,1.19898313230177,0.84318305932919,1.17366132321667,2.09871241865005,0.24016067174357
ENSG00000008277,2.653688753,2.70164559567463,2.659203953948,1.04836413560428,1.07604335801182,1.26756483555651,2.72517390936782,0.49978253476984
ENSG00000008282,0.941044581,0.1835514007537,1.3298730991002,0.168518572738099,0.806458091890962,1.16198192563121,0.563933134844801,0.6323642066942
ENSG00000008283,2.319775176,1.60115162468753,2.46390746280291,2.42002109683671,1.33621042867279,1.40270753459302,1.38252264487734,1.86179404504297
ENSG00000008294,-0.456715182,-0.4037061755837,-0.296048346435999,-0.422082758985901,-0.1879975213175,-0.4825200304542,0.0440442193088,-0.678238930818999
ENSG00000008311,-3.467628798,-3.50946724840613,-2.1193768746414,-3.13993512768571,-1.9843909777221,-1.96396977652746,-1.58565211193315,-3.33452803417862
ENSG00000008323,2.127017097,1.35555156687523,1.1399895837859,1.85152743270491,2.09867561312298,1.39530370904599,0.29094642769858,2.08361310209448
ENSG00000008324,-1.146462049,-0.78675834462228,-0.71254722301001,-0.61949127566416,-0.69529592270262,-1.19262423676604,-0.93181362622347,-0.770088632035489
ENSG00000008382,-0.895128,-0.417045521268019,-0.22463527722592,-1.23294548926597,-0.80846213241016,-0.77119943269607,-0.452327237116041,-0.690122971669091
ENSG00000008394,-2.823723085,-5.3412452825922,-0.5437904658002,-2.8106969123149,-1.9406258848287,-2.7093229643714,-4.57080877396826,-2.6597839815543
ENSG00000008405,-0.960324341,-0.70446362040944,-1.27992608817646,-0.249264706519501,-0.322504901031669,-0.804831007356979,-0.990085517909099,-0.561482621683529
ENSG00000008438,-2.288356069,0.5805336469395,-2.27231722415672,-2.56556960811782,-1.37558981833654,-0.08247966817888,-0.093783200430947,0.991975813272231
ENSG00000008513,-1.395215983,-2.32874263992583,-1.0912810703652,-1.5156991489119,0.471950268809,-1.3290320603943,-2.0049854834744,-1.7202963776039
ENSG00000008735,1.853243003,0.95331814294188,-2.5643448534125,0.2738293889001,1.57939263751697,1.81687973933719,0.86285850857001,2.17093221057992
ENSG00000008838,0.456106608,0.1438146097172,0.8081168397065,0.378135638605199,0.1176760742624,0.227258852388399,0.008100037978501,0.472312290564
ENSG00000008853,1.125572691,0.984974284049851,1.03769478609298,0.68698558503785,1.07273322840217,0.522666026067711,1.35788363636634,0.434484862905931
ENSG00000008869,-0.616983054,-0.48776818071766,-0.483602920553851,-0.363795158570039,-0.71623602355708,-0.3302562564997,-0.783955412421539,-0.081742143961099
ENSG00000008952,-1.158437052,-0.931384612850399,-0.809815460920001,-0.998479309464701,-0.955542187131099,-0.732396722923101,-0.645299621668499,-1.1037579197157
ENSG00000009413,-0.6414777,-0.53744673657639,-0.500375679806929,-0.785905919276699,-0.575367244617411,-0.384911983553041,-0.233534944635311,-0.342277877956239
ENSG00000009694,-4.654698404,-3.37099528814204,-5.42990098381491,-4.59977077234332,-3.72591311072692,-4.86390111092666,-2.46194571584921,-5.75058875211315
ENSG00000009724,-5.952568978,-4.7773321620731,-5.60761448021611,-5.16292217457457,-3.20043976644795,-4.84825630231029,-5.55595634097267,-4.68573971229056
ENSG00000009765,-2.217990438,-5.78211558898465,-1.18478754005729,-4.56096461313701,-2.92180939811705,0.17282582396089,-3.26881776930228,-3.9198300871966
ENSG00000009780,-0.473003719,-0.568033365505549,-0.18517341844482,-0.45875880731703,-0.24465536945245,-0.63167893811491,0.027079032818151,-0.33599393764066
ENSG00000009790,-0.776281264,-0.09610446427609,-0.454828938201381,-1.23734004921838,-0.87836560064193,-0.6999847212805,0.39746091477992,-1.44602349898846
ENSG00000009830,0.599432776,0.82310917255975,0.7167629096891,1.54976739640956,-0.34194717190743,0.32612179594946,0.108715916469709,0.06474614033484
ENSG00000009844,-0.62779435,-0.52208323425344,0.140997816864839,-0.8191957813776,-0.38887757151025,-0.43038409323114,-0.413062231624039,-0.7983764990324
ENSG00000009950,-4.915297536,-2.8762576990091,-3.0706111852474,-3.88726509948722,-4.1788284273919,-5.62434864805759,-4.43028361781296,-5.32791665355015
ENSG00000010017,-0.461345981,-0.260815077201041,-0.0785093941853,-0.540206598033569,-0.365045292122039,-0.53411960817869,-0.212947062632841,-0.43420528026822
ENSG00000010165,0.960331505,0.295551054022988,0.84221893261806,0.39281815253705,0.93825999603281,1.04060812776212,0.405190107550281,0.95363599934619
ENSG00000010219,0.492534802,0.059128182681951,-0.01520626995252,0.975055274880251,-0.00739767066605,0.371284720065151,0.45387202568701,0.606728889220951
ENSG00000010244,0.556091479,0.0600580273886,0.366140926224199,0.5497786640454,0.472355115297999,0.647122237375498,0.3481358179436,0.4497907047189
ENSG00000010256,-1.485591883,-1.1026314849447,-0.8494033953955,-1.6130080214272,-0.6945093138083,-1.2893562643375,-1.4494553487623,-0.8918593319738
ENSG00000010270,1.251959406,0.34118798175126,1.13840747334973,0.517978978769591,1.25831975564465,1.76053607943056,1.03807170971976,0.298380205764269
ENSG00000010292,1.534082112,0.779264991981329,1.27654379592146,1.66193446084412,1.0765077245169,1.01278991077132,1.01401034032307,0.78105023636452
ENSG00000010295,-0.730725292,0.242462616203641,0.00362848588845,-1.17889122340875,-0.711962663270839,-0.92486080159456,-0.654421582433139,-1.35917721036548
ENSG00000010310,3.053585962,1.11572209630888,2.75024919512211,2.02802746306163,3.12360975965672,3.04069535676122,2.39536982750512,0.87895137609706
ENSG00000010318,-1.704514105,-1.09401326031218,-1.11850710727066,-2.46322120782685,-0.94671227369885,-1.24113678356035,-1.05787359731536,-1.60232661215383
ENSG00000010327,-1.482090874,-1.4313733177433,-1.1583679633768,-1.5539538626016,-1.5789679218257,-1.4575809239954,-1.0073128785609,-0.8094390414361
ENSG00000010361,0.761031926,0.370911845588061,1.09993347647933,0.983500905611099,0.35286495346914,0.04687129476048,0.457473761452981,0.70199636779922
ENSG00000010379,-7.082258295,-5.8396251577713,-6.54027031663013,-4.97031308587359,-4.27915561232746,-6.62371547536988,-6.31129298503768,-6.27751292433107
ENSG00000010404,1.088315063,1.2863356951492,0.805113737542801,0.5573724023234,1.0732164224752,0.719719587113,1.1200689236622,-0.001780577799201
ENSG00000010438,3.454796133,-1.3346512650507,5.69953830205542,0.35466425313121,1.43123126623888,1.44402540052681,-2.13011049100754,0.09569401874899
ENSG00000010610,-2.148003763,-1.6059747117914,-1.87682346440584,-2.56987521717667,-0.950286248512599,-1.73849128877652,-0.876770294613289,-2.22089689836276
ENSG00000010626,1.820766483,0.32575771654305,1.94222649798407,2.70674686376389,0.89245163662354,0.77980942894154,1.35669803943008,0.91025349609862
ENSG00000010810,-1.1542745,-0.42354882852003,-0.981366516353932,-1.20109202825564,-0.602991794274269,-0.84282834093054,-0.69332743945904,-1.64330386442435
ENSG00000010818,-0.479747059,0.08988411610221,-1.01148788812344,-0.56358617023184,-0.29340598367345,-0.203914121892181,-0.33599479848567,-0.03744013367497
ENSG00000010932,4.178227354,3.38013037265838,5.1729441825806,2.18150669649323,-0.19098836769211,2.60902726903204,3.42988503026811,3.96104875740594
ENSG00000011007,-1.17260422,-1.09748789149155,-1.08134264543362,-0.73606366302498,-0.435990848698651,-0.805811071906071,-0.84783102560805,-1.11243406613973
ENSG00000011009,-0.501305402,-0.606411160227399,-0.310308849596501,-0.0115404003301,-0.310940570758801,-0.322477940524699,-0.81082747610462,-0.371356339509999
ENSG00000011021,-0.904932621,-0.364191962289761,-1.05653131053108,-0.402520769314719,-0.63016935441415,-1.01573286096464,-0.293495198546809,-0.923502733577651
ENSG00000011028,1.479323551,1.92055670273658,0.287687212381201,0.833746325011139,1.1457394719656,0.914161353581139,1.86652714285083,0.061863082094289
ENSG00000011105,-1.471728141,-0.5837364085522,-1.53985366765735,-1.16286380571,-0.786494858452899,-2.01279173852795,-0.6349581356691,-1.4115642762807
ENSG00000011198,-1.597971737,-1.61157217165785,-1.38868514477494,-1.90576713832195,-0.460480139818781,-0.88323898285902,-1.27758334362477,-0.720342365186521
ENSG00000011201,1.701553255,1.43671106131026,-0.08051497299215,1.27418601843093,0.7460781600332,2.01575262863854,1.99578961736065,1.08623478260433
ENSG00000011347,-4.262104679,-1.897449742336,-5.26167596973897,-4.00708207638857,-3.3352262349483,-3.36209322036629,-4.05107786056988,-3.35364709529143
ENSG00000011376,-0.98930073,-0.945872606663869,-0.67311219649147,-0.878916984288841,-0.611310515278729,-0.745617251186429,-1.13917515303595,-0.29848272143677
ENSG00000011426,3.207028557,1.02911726165238,2.0653616422392,2.62713975301917,3.42696725296761,3.14884045038801,0.93740819895226,1.51388170281205
ENSG00000011451,0.563750998,0.70438461388186,0.382231249814229,0.500282824101999,-0.111038096627901,0.657265686653799,0.4925662703541,0.3725530551876
ENSG00000011485,0.550436118,0.132056527551301,0.303123002994701,0.6413221555273,0.523021877622499,0.073088472222301,0.312822794814199,0.732967223939399
ENSG00000011523,1.040531493,0.92134703583878,0.94914846423419,0.73116735515223,0.216971263485059,0.44632078229855,1.35767158357874,0.691864459771129
ENSG00000011566,1.639264316,0.81401714181469,1.35572823527613,1.78929300694517,-0.05349494300089,0.808571965347209,1.41891892545295,1.52633271362613
ENSG00000011600,-0.974578237,-0.198747065921841,-0.854952052678669,-1.90450616716883,-0.49117464993747,-0.1450656683148,-1.01041871902596,-1.22294715374596
ENSG00000011638,3.306596949,1.2275504729812,3.07982088415643,2.79094166847069,2.90559331516425,2.37107971536361,2.82042552378766,1.20398756761899
ENSG00000011677,5.471605544,-0.24603780692722,5.42252998817123,-0.077528864762425,0.029697403737743,-0.065860013433057,-0.14590981161485,0.049082348972104
ENSG00000012048,1.821711307,0.80043174069964,1.68362823324038,1.71160787338078,1.41285600154049,1.72763605741363,1.42111715744143,0.172755545886139
ENSG00000012124,1.731438595,0.80446917788953,2.09435343217664,2.19198948660787,1.36037662268062,2.55712770342143,1.08815925875772,0.3571162833365
ENSG00000012171,1.790572421,0.845143599265789,1.58584479125983,1.09904680846732,2.55605185978331,0.7651933030296,0.572956294653629,0.27915025841172
ENSG00000012232,0.874499485,1.11528930095607,0.85351668952706,0.456317341200169,0.53183058073164,0.33902684621294,0.65422297555352,0.517884586800781
ENSG00000012504,-2.783721185,-3.80887927275382,-1.16052698777581,-2.26801641735233,-1.86815151584285,-3.13538673028093,-2.9946554538339,-2.14466583927226
ENSG00000012660,-0.635841773,-0.7751617015465,-0.1643277322021,-0.101051504060599,-0.7188665794391,-1.3351262455644,-0.226540281232101,-0.6019724971888
ENSG00000012779,3.088813412,0.79261206410665,3.35082065317675,1.30304032593878,3.80426877639685,3.37129208429089,0.85888248169711,1.39498687433062
